REEF_ID,REEF_NAME,A_SECTOR,SHELF,LAT,LON,SITE_LAT,SITE_LON,SITE_NO,TRANSECT_NO,REPORT_YEAR,COVER,DISTURBANCE,COTS,STORM,BLEACHING,DISEASE,C,S,B,D,BENT_CLUST,CLUSTER,CONNECTEDNESS,AREA,RST,RSTY,HC,HC_1,HERB,HERB2,iZONE,sZONE,PFp,PFs,PFt,PFsum
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6483,145.491,1,4,2006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,CL1,2.02,0.91,MACGILLIVRAY REEF_1_4,MACGILLIVRAY REEF_1_4_2006,-999,26,0,-999,1,1,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6483,145.491,1,4,2007,35,N,0,0,0,0,0,0,0,0,1,CL1,2.02,0.91,MACGILLIVRAY REEF_1_4,MACGILLIVRAY REEF_1_4_2007,35,-999,51,38,1,1,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6483,145.491,1,4,2008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,CL1,2.02,0.91,MACGILLIVRAY REEF_1_4,MACGILLIVRAY REEF_1_4_2008,-999,35,0,-999,1,1,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6483,145.491,1,4,2009,27.64,U,0,0,0,0,0.129,0,0,0,1,CL1,2.02,0.91,MACGILLIVRAY REEF_1_4,MACGILLIVRAY REEF_1_4_2009,27.64,-999,47,24,1,1,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6483,145.491,1,4,2010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,CL1,2.02,0.91,MACGILLIVRAY REEF_1_4,MACGILLIVRAY REEF_1_4_2010,-999,27.64,0,-999,1,1,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6483,145.491,1,4,2011,47.5,N,0,0,0,0,0,0,0,0,1,CL1,2.02,0.91,MACGILLIVRAY REEF_1_4,MACGILLIVRAY REEF_1_4_2011,47.5,-999,41,35,1,1,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6483,145.491,1,4,2012,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,CL1,2.02,0.91,MACGILLIVRAY REEF_1_4,MACGILLIVRAY REEF_1_4_2012,-999,47.5,0,-999,1,1,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6483,145.491,1,4,2013,42.5,N,0,0,0,0,0,0,0,0,1,CL1,2.02,0.91,MACGILLIVRAY REEF_1_4,MACGILLIVRAY REEF_1_4_2013,42.5,-999,20,14,1,1,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6483,145.491,1,4,2014,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,CL1,2.02,0.91,MACGILLIVRAY REEF_1_4,MACGILLIVRAY REEF_1_4_2014,-999,42.5,0,-999,1,1,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6483,145.491,1,4,2015,13.5,M,0,0,0,0,0.649,61.5,0,0,1,CL1,2.02,0.91,MACGILLIVRAY REEF_1_4,MACGILLIVRAY REEF_1_4_2015,13.5,-999,37,26,1,1,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6483,145.491,1,4,2016,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,CL1,2.02,0.91,MACGILLIVRAY REEF_1_4,MACGILLIVRAY REEF_1_4_2015,-999,13.5,-999,-999,1,1,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6483,145.491,1,4,2017,20,N,0,0,0,0,0,0,0,0,1,CL1,2.02,0.91,MACGILLIVRAY REEF_1_4,MACGILLIVRAY REEF_1_4_2015,20,-999,-999,39,1,1,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6483,145.491,1,5,1995,20.57,N,0,0,0,0,0,0,0,0,1,CL1,2.02,0.91,MACGILLIVRAY REEF_1_5,MACGILLIVRAY REEF_1_5_1995,20.57,-999,32,5,1,0,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6483,145.491,1,5,1996,13.64,N,0,0,0,0,0,0,0,0,1,CL1,2.02,0.91,MACGILLIVRAY REEF_1_5,MACGILLIVRAY REEF_1_5_1996,13.64,20.57,36,10,1,0,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6483,145.491,1,5,1997,16,C,1,0,0,0,0.533,0,0,0,1,CL1,2.02,0.91,MACGILLIVRAY REEF_1_5,MACGILLIVRAY REEF_1_5_1997,16,13.64,42,7,1,0,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6483,145.491,1,5,1998,14.21,N,0,0,0,0,0,0,0,0,1,CL1,2.02,0.91,MACGILLIVRAY REEF_1_5,MACGILLIVRAY REEF_1_5_1998,14.21,16,30,10,1,0,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6483,145.491,1,5,1999,11.17,N,0,0,0,0,0,0,0,0,1,CL1,2.02,0.91,MACGILLIVRAY REEF_1_5,MACGILLIVRAY REEF_1_5_1999,11.17,14.21,26,9,1,0,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6483,145.491,1,5,2000,12.69,N,0,0,0,0,0,0,0,0,1,CL1,2.02,0.91,MACGILLIVRAY REEF_1_5,MACGILLIVRAY REEF_1_5_2000,12.69,11.17,29,8,1,0,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6483,145.491,1,5,2001,11.5,N,0,0,0,0,0,0,0,0,1,CL1,2.02,0.91,MACGILLIVRAY REEF_1_5,MACGILLIVRAY REEF_1_5_2001,11.5,12.69,40,9,1,0,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6483,145.491,1,5,2002,18,N,0,0,0,0,0,0,0,0,1,CL1,2.02,0.91,MACGILLIVRAY REEF_1_5,MACGILLIVRAY REEF_1_5_2002,18,11.5,25,9,1,0,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6483,145.491,1,5,2003,20,N,0,0,0,0,0,0,0,0,1,CL1,2.02,0.91,MACGILLIVRAY REEF_1_5,MACGILLIVRAY REEF_1_5_2003,20,18,42,10,1,0,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6483,145.491,1,5,2004,20.71,N,0,0,0,0,0,0,0,0,1,CL1,2.02,0.91,MACGILLIVRAY REEF_1_5,MACGILLIVRAY REEF_1_5_2004,20.71,20,18,5,1,0,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6483,145.491,1,5,2005,17.17,N,0,0,0,0,0,0,0,0,1,CL1,2.02,0.91,MACGILLIVRAY REEF_1_5,MACGILLIVRAY REEF_1_5_2005,17.17,20.71,44,14,1,1,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6483,145.491,1,5,2006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,CL1,2.02,0.91,MACGILLIVRAY REEF_1_5,MACGILLIVRAY REEF_1_5_2006,-999,17.17,0,-999,1,1,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6483,145.491,1,5,2007,23.12,N,0,0,0,0,0,0,0,0,1,CL1,2.02,0.91,MACGILLIVRAY REEF_1_5,MACGILLIVRAY REEF_1_5_2007,23.12,-999,35,14,1,1,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6483,145.491,1,5,2008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,CL1,2.02,0.91,MACGILLIVRAY REEF_1_5,MACGILLIVRAY REEF_1_5_2008,-999,23.12,0,-999,1,1,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6483,145.491,1,5,2009,13,U,0,0,0,0,0.129,0,0,0,1,CL1,2.02,0.91,MACGILLIVRAY REEF_1_5,MACGILLIVRAY REEF_1_5_2009,13,-999,26,14,1,1,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6483,145.491,1,5,2010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,CL1,2.02,0.91,MACGILLIVRAY REEF_1_5,MACGILLIVRAY REEF_1_5_2010,-999,13,0,-999,1,1,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6483,145.491,1,5,2011,22.11,N,0,0,0,0,0,0,0,0,1,CL1,2.02,0.91,MACGILLIVRAY REEF_1_5,MACGILLIVRAY REEF_1_5_2011,22.11,-999,16,6,1,1,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6483,145.491,1,5,2012,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,CL1,2.02,0.91,MACGILLIVRAY REEF_1_5,MACGILLIVRAY REEF_1_5_2012,-999,22.11,0,-999,1,1,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6483,145.491,1,5,2013,17,N,0,0,0,0,0,0,0,0,1,CL1,2.02,0.91,MACGILLIVRAY REEF_1_5,MACGILLIVRAY REEF_1_5_2013,17,-999,51,3,1,1,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6483,145.491,1,5,2014,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,CL1,2.02,0.91,MACGILLIVRAY REEF_1_5,MACGILLIVRAY REEF_1_5_2014,-999,17,0,-999,1,1,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6483,145.491,1,5,2015,8,M,0,0,0,0,0.649,61.5,0,0,1,CL1,2.02,0.91,MACGILLIVRAY REEF_1_5,MACGILLIVRAY REEF_1_5_2015,8,-999,27,20,1,1,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6483,145.491,1,5,2016,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,CL1,2.02,0.91,MACGILLIVRAY REEF_1_5,MACGILLIVRAY REEF_1_5_2015,-999,8,-999,-999,1,1,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6483,145.491,1,5,2017,22.5,N,0,0,0,0,0,0,0,0,1,CL1,2.02,0.91,MACGILLIVRAY REEF_1_5,MACGILLIVRAY REEF_1_5_2015,22.5,-999,-999,26,1,1,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6503,145.4942,2,1,1995,20.69,N,0,0,0,0,0,0,0,0,1,CL1,2.02,0.91,MACGILLIVRAY REEF_2_1,MACGILLIVRAY REEF_2_1_1995,20.69,-999,32,13,1,0,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6503,145.4942,2,1,1996,24.88,N,0,0,0,0,0,0,0,0,1,CL1,2.02,0.91,MACGILLIVRAY REEF_2_1,MACGILLIVRAY REEF_2_1_1996,24.88,20.69,30,6,1,0,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6503,145.4942,2,1,1997,11.5,C,1,0,0,0,0.533,0,0,0,1,CL1,2.02,0.91,MACGILLIVRAY REEF_2_1,MACGILLIVRAY REEF_2_1_1997,11.5,24.88,45,18,1,0,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6503,145.4942,2,1,1998,16,N,0,0,0,0,0,0,0,0,1,CL1,2.02,0.91,MACGILLIVRAY REEF_2_1,MACGILLIVRAY REEF_2_1_1998,16,11.5,29,12,1,0,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6503,145.4942,2,1,1999,18.59,N,0,0,0,0,0,0,0,0,1,CL1,2.02,0.91,MACGILLIVRAY REEF_2_1,MACGILLIVRAY REEF_2_1_1999,18.59,16,32,16,1,0,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6503,145.4942,2,1,2000,18.46,N,0,0,0,0,0,0,0,0,1,CL1,2.02,0.91,MACGILLIVRAY REEF_2_1,MACGILLIVRAY REEF_2_1_2000,18.46,18.59,40,24,1,0,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6503,145.4942,2,1,2001,30,N,0,0,0,0,0,0,0,0,1,CL1,2.02,0.91,MACGILLIVRAY REEF_2_1,MACGILLIVRAY REEF_2_1_2001,30,18.46,35,17,1,0,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6503,145.4942,2,1,2002,16,N,0,0,0,0,0,0,0,0,1,CL1,2.02,0.91,MACGILLIVRAY REEF_2_1,MACGILLIVRAY REEF_2_1_2002,16,30,29,18,1,0,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6503,145.4942,2,1,2003,13.5,N,0,0,0,0,0,0,0,0,1,CL1,2.02,0.91,MACGILLIVRAY REEF_2_1,MACGILLIVRAY REEF_2_1_2003,13.5,16,31,10,1,0,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6503,145.4942,2,1,2004,21,N,0,0,0,0,0,0,0,0,1,CL1,2.02,0.91,MACGILLIVRAY REEF_2_1,MACGILLIVRAY REEF_2_1_2004,21,13.5,50,28,1,0,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6503,145.4942,2,1,2005,21.5,N,0,0,0,0,0,0,0,0,1,CL1,2.02,0.91,MACGILLIVRAY REEF_2_1,MACGILLIVRAY REEF_2_1_2005,21.5,21,62,34,1,1,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6503,145.4942,2,1,2006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,CL1,2.02,0.91,MACGILLIVRAY REEF_2_1,MACGILLIVRAY REEF_2_1_2006,-999,21.5,0,-999,1,1,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6503,145.4942,2,1,2007,28.5,N,0,0,0,0,0,0,0,0,1,CL1,2.02,0.91,MACGILLIVRAY REEF_2_1,MACGILLIVRAY REEF_2_1_2007,28.5,-999,39,18,1,1,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6503,145.4942,2,1,2008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,CL1,2.02,0.91,MACGILLIVRAY REEF_2_1,MACGILLIVRAY REEF_2_1_2008,-999,28.5,0,-999,1,1,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6503,145.4942,2,1,2009,26,U,0,0,0,0,0.129,0,0,0,1,CL1,2.02,0.91,MACGILLIVRAY REEF_2_1,MACGILLIVRAY REEF_2_1_2009,26,-999,25,12,1,1,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6503,145.4942,2,1,2010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,CL1,2.02,0.91,MACGILLIVRAY REEF_2_1,MACGILLIVRAY REEF_2_1_2010,-999,26,0,-999,1,1,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6503,145.4942,2,1,2011,24.5,N,0,0,0,0,0,0,0,0,1,CL1,2.02,0.91,MACGILLIVRAY REEF_2_1,MACGILLIVRAY REEF_2_1_2011,24.5,-999,13,7,1,1,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6503,145.4942,2,1,2012,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,CL1,2.02,0.91,MACGILLIVRAY REEF_2_1,MACGILLIVRAY REEF_2_1_2012,-999,24.5,0,-999,1,1,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6503,145.4942,2,1,2013,49,N,0,0,0,0,0,0,0,0,1,CL1,2.02,0.91,MACGILLIVRAY REEF_2_1,MACGILLIVRAY REEF_2_1_2013,49,-999,22,14,1,1,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6503,145.4942,2,1,2014,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,CL1,2.02,0.91,MACGILLIVRAY REEF_2_1,MACGILLIVRAY REEF_2_1_2014,-999,49,0,-999,1,1,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6503,145.4942,2,1,2015,11,M,0,0,0,0,0.649,61.5,0,0,1,CL1,2.02,0.91,MACGILLIVRAY REEF_2_1,MACGILLIVRAY REEF_2_1_2015,11,-999,20,10,1,1,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6503,145.4942,2,1,2016,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,CL1,2.02,0.91,MACGILLIVRAY REEF_2_1,MACGILLIVRAY REEF_2_1_2015,-999,11,-999,-999,1,1,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6503,145.4942,2,1,2017,16,N,0,0,0,0,0,0,0,0,1,CL1,2.02,0.91,MACGILLIVRAY REEF_2_1,MACGILLIVRAY REEF_2_1_2015,16,-999,-999,19,1,1,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6503,145.4942,2,2,1995,28.82,N,0,0,0,0,0,0,0,0,1,CL1,2.02,0.91,MACGILLIVRAY REEF_2_2,MACGILLIVRAY REEF_2_2_1995,28.82,-999,19,12,1,0,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6503,145.4942,2,2,1996,26.17,N,0,0,0,0,0,0,0,0,1,CL1,2.02,0.91,MACGILLIVRAY REEF_2_2,MACGILLIVRAY REEF_2_2_1996,26.17,28.82,36,16,1,0,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6503,145.4942,2,2,1997,18.5,C,1,0,0,0,0.533,0,0,0,1,CL1,2.02,0.91,MACGILLIVRAY REEF_2_2,MACGILLIVRAY REEF_2_2_1997,18.5,26.17,52,26,1,0,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6503,145.4942,2,2,1998,15.68,N,0,0,0,0,0,0,0,0,1,CL1,2.02,0.91,MACGILLIVRAY REEF_2_2,MACGILLIVRAY REEF_2_2_1998,15.68,18.5,43,19,1,0,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6503,145.4942,2,2,1999,19,N,0,0,0,0,0,0,0,0,1,CL1,2.02,0.91,MACGILLIVRAY REEF_2_2,MACGILLIVRAY REEF_2_2_1999,19,15.68,24,11,1,0,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6503,145.4942,2,2,2000,15.08,N,0,0,0,0,0,0,0,0,1,CL1,2.02,0.91,MACGILLIVRAY REEF_2_2,MACGILLIVRAY REEF_2_2_2000,15.08,19,18,12,1,0,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6503,145.4942,2,2,2001,18.5,N,0,0,0,0,0,0,0,0,1,CL1,2.02,0.91,MACGILLIVRAY REEF_2_2,MACGILLIVRAY REEF_2_2_2001,18.5,15.08,20,11,1,0,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6503,145.4942,2,2,2002,21,N,0,0,0,0,0,0,0,0,1,CL1,2.02,0.91,MACGILLIVRAY REEF_2_2,MACGILLIVRAY REEF_2_2_2002,21,18.5,18,13,1,0,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6503,145.4942,2,2,2003,23.23,N,0,0,0,0,0,0,0,0,1,CL1,2.02,0.91,MACGILLIVRAY REEF_2_2,MACGILLIVRAY REEF_2_2_2003,23.23,21,20,11,1,0,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6503,145.4942,2,2,2004,26.4,N,0,0,0,0,0,0,0,0,1,CL1,2.02,0.91,MACGILLIVRAY REEF_2_2,MACGILLIVRAY REEF_2_2_2004,26.4,23.23,34,16,1,0,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6503,145.4942,2,2,2005,25,N,0,0,0,0,0,0,0,0,1,CL1,2.02,0.91,MACGILLIVRAY REEF_2_2,MACGILLIVRAY REEF_2_2_2005,25,26.4,32,15,1,1,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6503,145.4942,2,2,2006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,CL1,2.02,0.91,MACGILLIVRAY REEF_2_2,MACGILLIVRAY REEF_2_2_2006,-999,25,0,-999,1,1,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6503,145.4942,2,2,2007,34,N,0,0,0,0,0,0,0,0,1,CL1,2.02,0.91,MACGILLIVRAY REEF_2_2,MACGILLIVRAY REEF_2_2_2007,34,-999,48,21,1,1,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6503,145.4942,2,2,2008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,CL1,2.02,0.91,MACGILLIVRAY REEF_2_2,MACGILLIVRAY REEF_2_2_2008,-999,34,0,-999,1,1,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6503,145.4942,2,2,2009,23,U,0,0,0,0,0.129,0,0,0,1,CL1,2.02,0.91,MACGILLIVRAY REEF_2_2,MACGILLIVRAY REEF_2_2_2009,23,-999,22,15,1,1,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6503,145.4942,2,2,2010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,CL1,2.02,0.91,MACGILLIVRAY REEF_2_2,MACGILLIVRAY REEF_2_2_2010,-999,23,0,-999,1,1,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6503,145.4942,2,2,2011,28.5,N,0,0,0,0,0,0,0,0,1,CL1,2.02,0.91,MACGILLIVRAY REEF_2_2,MACGILLIVRAY REEF_2_2_2011,28.5,-999,19,13,1,1,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6503,145.4942,2,2,2012,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,CL1,2.02,0.91,MACGILLIVRAY REEF_2_2,MACGILLIVRAY REEF_2_2_2012,-999,28.5,0,-999,1,1,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6503,145.4942,2,2,2013,27.5,N,0,0,0,0,0,0,0,0,1,CL1,2.02,0.91,MACGILLIVRAY REEF_2_2,MACGILLIVRAY REEF_2_2_2013,27.5,-999,11,8,1,1,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6503,145.4942,2,2,2014,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,CL1,2.02,0.91,MACGILLIVRAY REEF_2_2,MACGILLIVRAY REEF_2_2_2014,-999,27.5,0,-999,1,1,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6503,145.4942,2,2,2015,18,M,0,0,0,0,0.649,61.5,0,0,1,CL1,2.02,0.91,MACGILLIVRAY REEF_2_2,MACGILLIVRAY REEF_2_2_2015,18,-999,38,29,1,1,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6503,145.4942,2,2,2016,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,CL1,2.02,0.91,MACGILLIVRAY REEF_2_2,MACGILLIVRAY REEF_2_2_2015,-999,18,-999,-999,1,1,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6503,145.4942,2,2,2017,9.5,N,0,0,0,0,0,0,0,0,1,CL1,2.02,0.91,MACGILLIVRAY REEF_2_2,MACGILLIVRAY REEF_2_2_2015,9.5,-999,-999,19,1,1,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6503,145.4942,2,3,1995,27.27,N,0,0,0,0,0,0,0,0,1,CL1,2.02,0.91,MACGILLIVRAY REEF_2_3,MACGILLIVRAY REEF_2_3_1995,27.27,-999,44,26,1,0,0.00454245,0.0167471,0.116079,0.13736855
14114S,MACGILLIVRAY REEF,CL,M,-14.65,145.49,-14.6503,145.4942,2,3,1996,26,N,0,0,0,0,0,0,0,0,1,CL1,2.02,0.91,MACGILLIVRAY REEF_2_3,MACGILLIVRAY REEF_2_3_1996,26,27.27,36,23,1,0,0.00454245,0.0167471,0.116079,0.13736855
